"customer_id","offer_ids"
"928d6c295028430dbd5c49476ebfdf72","[""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"9299c46942f84bb6b5e98fd78fbb9d41","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"92a48c2edfba4764bf59bfe70023e461","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"92d64832360549f48d6afb4f4613bc41","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"92e13d9868b4414ab1aa3fe67f210bf4","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"92ea044583824e9bbe2f852211e11d62","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5""]"
"92eb4168e9ed403a9ff452da6578bbc8","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"93072fa73b5e4cc799db427da2488a3a","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"932901765c30419a932442a4248f239c","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"93372c50aa324bc799b9d5b74070ea21","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9341cf8552c745a199dade93bb1c2316","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"93606f0a4b0a4dfc87282c4f8b60ba7d","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9388ac636ddd48579dc16f4faef47e73","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"93893ec00b5346228088f867e6164b1e","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"93afa7690b4545beaa80d6137191a204","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"93c1bcc3ec6f420aa9cf50d0d88996fb","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"93e2bbb847db4cb7a082b1ecd2568e21","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"93ea5d8c14504668b9d811469475cb02","[""ae264e3637204a6fb9bb56bc8210ddfd""]"
"940cc540a67f4ddfbe25146a2a71355f","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"94248a0dbb094ddcabe93920f77273b8","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9425507b622b4494b2f72f195a79c5f9","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5""]"
"944468eb385c404d9d3f65fe9330215b","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"946fc0d3ecc4492aa4cc06cf6b1492c3","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"94785e66881c48009dcdf69c250f9228","[""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"94911d57e50a4a758da708b99bcfe8b0","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5""]"
"94991cce75d24512ab74a100f19b17ea","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"94bbb6006dbb49279728a9c0df4ac989","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"94d6d078828f4c719c414ffb5d423eda","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"94f14dcfedba47e18b7efca13dd7574b","[""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"952f9040dd1c4c64a0a1ee4e42fe23eb","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"954c9df0d29d462bb28968961f602cf2","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"956bb2a66d944fbeb9d50242f3839930","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"9582c1eb7ef449f4863975513eef6cea","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"958983269f8544e5ba636832c389faec","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"95938d23ef38461fb14fad9a4ecc9d75","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5""]"
"95ab36a8edbc4da1b166042d23f6ffa9","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"95b6b3ebf08b4db5a6b9b1f7a3315f72","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"95bfff94b9b44ba98bb6b69bc3efc3c7","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"95e5285e78ce43d7882cd5bcf14bc8a0","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"95f5953809514c02b1b42b623b2f1fd9","[""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5""]"
"96335586a1a645e8918f6810a1fc1375","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"9643b1f0557945f2940b96743fd128e4","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"9651db2f35c04741a0123686063a380e","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"966ae5cd20fc48b8b41cbd981263aff6","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9675cdd10b144aff8be41a7eea5e9670","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5""]"
"967e2f8cabb948e1944f7472b2ca92f7","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"96a6e617b223498f8ace97f40a44403a","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"96bce0abe1e04098b7ead648cc957c0d","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"96cefb00a49643e7b0e195eba9fa92ec","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"97036e368435428c9e176cf91c508578","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5""]"
"970c64a67acb4bd7a8f357d3ba4fbec1","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"970d7af2030742f2a098184bea0da030","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"972f3e16555749c6bb04675c98a955d9","[""2906b810c7d4411798c6938adc9daaa5""]"
"97412a543c2c4ff9948a92cfd90688f8","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"976931110347490ba94ef6e8db5bd5f4","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5""]"
"979a2fda285e4faf8d3cdb835c77bc95","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"979b2f7c5caa40be87ca906ecab52491","[""2906b810c7d4411798c6938adc9daaa5"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"97a8ba1ac0b24bda94f21053233b480c","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"97b1d28f6eb24c33a0c6fbbbde513593","[""fafdcd668e3743c1bb461111dcafc2a4"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"97bbddc7d3fc49eba7d1eac59ce081e6","[""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"97c0d21869cf456089910a992fe39e77","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"97c8db12d9de44febcf5b937fe549be8","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"97d7120a2a154a6d98b053e64b782ecf","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"980053d5b9174be1bcc5c78a3b91d388","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"98013dc9ce0345959cfbba2f87d5b02b","[""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"980510900b1b450fab56e15f4bf4a671","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9813870bca3940ddbcb7bb452f3cb4b2","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9843c97aedff4db3962791fdea8c1cf8","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"98648e9fc28f44d99eac963018d97f1e","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5""]"
"986e41e705c24520ac37983e359180f0","[""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"9893d7208428455a98dc1a402148b3c8","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"989c1a0aab464aefbeff92261b090784","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"98a12d1ecd934b9c89ac289213f4cd81","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"98b2efb5c5ec429da4c245755f905f8d","[""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"98b40e9108fa47cc9212edb544252f3b","[""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"98d80971baf94fd0ae06df25bb48bf14","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"98e61b34c4374acaa50d5012b480f234","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"98fa1cabd1ae43cf9a8edd3b3332eeae","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"990080173c3f4871bb8634a9b50e118a","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"991d346a4fbf477492216394f803cf70","[""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"99512d6652584d91bbe36be81a88edd4","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"9977ab34735945638ac018d617c90cc6","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"997938e130bc4607a3649456a13d26a2","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9985000483384e9abb6348b107ae7e46","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"998c265dbf8445e892162a8753207c2a","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"998ea4ad4888418ea48370ff40ac713b","[""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9994b51cc1ba43ef969f4a798434ba97","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5""]"
"99a0115e5cfa468aa139f2be4e5437c2","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"99a2fe3feea44fa6ae08c09f6f39cbeb","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"99c3a74676344e3b8689d34aa78e9113","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"99e999cb959542e598d7dd2fd54b8611","[""fafdcd668e3743c1bb461111dcafc2a4"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"99e9a1916821461ebd5d5048dc2dff7d","[""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
"9a16df07c9f34c37ad8fe4f3f59b8c94","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9a3492fc3fea4ed4b156f0bc0db8fc52","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9a3ae3cd8ae84a59bd4ffb201c04977e","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9a4139ff6d45459c9ea4212bb2ce3084","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""ae264e3637204a6fb9bb56bc8210ddfd""]"
"9a486e1f8a8941db9af401ad52af2ac9","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"9a4f8b9976034a48a6599c41635a9386","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"9a5c134ced1742ec9307fc3b9e0e5325","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9a6404d508484803818c88d6393ba26b","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""f19421c1d4aa40978ebb69ca19b0e20d""]"
"9a909a237a0b42548e3de9a7ab700d60","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"9a90ae5677bb493b838b59d875fdf0f4","[""0b1e1539f2cc45b7b9fa7c272da2e1d7"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9a9e4bc03342441890dac077c283f821","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9aa538ebf4704f10b8c53e221e6e1efe","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2906b810c7d4411798c6938adc9daaa5"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9aad7d4556ac493a8d09b0bf3d7c88f2","[""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9ab83b0a9fe74e4ead33c741bcc4c2ea","[""fafdcd668e3743c1bb461111dcafc2a4"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9abbf904992d40fe98f39c40a07aecd3","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""0b1e1539f2cc45b7b9fa7c272da2e1d7""]"
"9ac86455545b4f2f8e0f91fb152d3786","[""fafdcd668e3743c1bb461111dcafc2a4"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9ae9bceb0c01429f9db6066566ba92ff","[""2906b810c7d4411798c6938adc9daaa5"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9b0841c814534f23bf691f4a68f92f1a","[""2906b810c7d4411798c6938adc9daaa5"", ""f19421c1d4aa40978ebb69ca19b0e20d"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9""]"
"9b0b6a79feaa489482974734269b57bc","[""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9b0cdf56c54f4e52a971f90936e46607","[""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""ae264e3637204a6fb9bb56bc8210ddfd"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9b3ad3f853cd443393060b8c75e2dade","[""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9b4047b3caa2401d9671b136ada0f8cc","[""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""9b98b8c7a33c4b65b9aebfe6a799e6d9"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2""]"
"9b54b880b94a4b3dba15e476955ffb53","[""fafdcd668e3743c1bb461111dcafc2a4"", ""2906b810c7d4411798c6938adc9daaa5"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""2906b810c7d4411798c6938adc9daaa5""]"
"9b55a111d8564097a059a66017bd0932","[""f19421c1d4aa40978ebb69ca19b0e20d"", ""2298d6c36e964ae4a3e7e9706d1fb8c2"", ""4d5c57ea9a6940dd891ad53e9dbe8da0""]"
"9b62e142191d426bb5a47773311d4101","[""ae264e3637204a6fb9bb56bc8210ddfd"", ""4d5c57ea9a6940dd891ad53e9dbe8da0"", ""fafdcd668e3743c1bb461111dcafc2a4""]"
